Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
BBC,https://www.bbc.com/news/articles/ce81g9593dro,US debt would increase under Harris and soar under Trump - study,"Both candidates would add trillions to the national debt if their proposals were enacted, according to a new analysis.",8 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c4g42953qm0o,Canadian alleges 'psychological torture' in Chinese jail,"Michael Kovrig, whose arrest kicked off a diplomatic spat, says he was held in solitary confinement for months.",24 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cj04955442ro,Myanmar rebels reject embattled junta's peace offer,The offer comes after battlefield losses and defections in the three-year-long civil war.,27 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cj9je2wnveko,Does Chinese investment benefit or damage Ireland?,"Ireland is home to 40 Chinese firms, which some critics say harms the country's reputation.",30 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cx254ygw9plo,From shop assistant to ceramic designer,Esme Talbot left her Mothercare job to start a craft firm that has won a major contract with Next.,4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cx2k1zxjw2go,Djokovic overcomes 'issues' to set up Sinner final,Novak Djokovic will face Jannik Sinner in the Shanghai Masters final on Sunday as he bids for a 100th ATP title.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/c30l67l0jd4o,Alcaraz sees off Medvedev to set up Sinner final,Carlos Alcaraz will play Jannik Sinner in the China Open final after cruising past Daniil Medvedev in straight sets.,1 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cwyegl8q80do,US to ban Chinese tech in cars,"Officials say they are worried the technology could allow enemies to ""remotely manipulate cars"".",23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cx2k1zxjw2go,Djokovic overcomes 'issues' to set up Sinner final,Novak Djokovic will face Jannik Sinner in the Shanghai Masters final on Sunday as he bids for a 100th ATP title.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cvgl05rp8r1o,The 91-year-old African president who keeps defying death rumours,"Cameroon's Paul Biya, 91, has not been seen for about a month, sending the rumour mill into overdrive.",5 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cwyegl8q80do,US to ban Chinese tech in cars,"Officials say they are worried the technology could allow enemies to ""remotely manipulate cars"".",23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/snooker/articles/c4gr71zrymvo,Xiao wins Wuhan Open to end 17-year title wait,China's Xiao Guodong beats compatriot Si Jiahui 10-7 in the Wuhan Open final to claim his maiden ranking title in 17 years as a professional.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c9qv5q1pz03o,Cameroon insists president is well despite month's absence,"Paul Biya, 91, has not been seen in public for weeks, stoking speculation about his health.",6 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/czd1g149r3eo,"Mud, fire and sun : Photos of the week",A selection of striking news photographs taken around the world this week.,8 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cvgxvqp88pjo,Fearnley set for top 100 after fourth title of 2024,Jacob Fearnley is set to break into the top 100 of the men's singles world rankings after winning his fourth Challenger title of 2024.,29 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cwye2gljdewo,Cameroon bans reports on President Biya’s health,"Rumours about the leader's death, which have been denied by officials, have been swirling all week.",4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cp8mvmmpmvro,Australia's lithium mining boom hit by sagging prices,"Some producers have halted operations, while others are increasing production, hopeful of an upturn.",26 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/tennis/articles/cly739dnpy0o,Alcaraz and Sinner survive tough tests in Shanghai,Carlos Alcaraz and Jannik Sinner come through tough tests at the Shanghai Masters to reach the last 16.,6 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cdrj231e5k2o,"Fashion, floods and the Northern Lights: Photos of the week",A selection of striking news photographs taken around the world this week.,3 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cpqz2y9jd1ro,Modi meets top US tech leaders amid semiconductor push,The Indian prime minister met CEOs of top tech firms in New York a day after attending the Quad summit.,23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c3rdy132q3lo,Thieves snatched his phone in London - it was in China a month later,Akara tells the BBC about the journey his phone took after it was snatched from his hands by thieves.,7 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cgry10924jqo,How worried should I be about rising oil prices?,"As the conflict across the Middle East widens, rising oil prices are being closely watched.",4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cm29j4kx4vmo,"Wait a few more minutes for an electric Uber, says boss",The platform wants customers to go 'green' as it tries to boost the take-up of electric cars.,7 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c78lk3gxk8mo,School bus ploughs into crowd in China killing 11,"State media reports the driver is in custody, and police are investigating the cause of the incident.",3 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/sport/triathlon/articles/c0kj8vpzgj4o,Watch Potter and Yee in World Triathlon Championship Series,"Beth Potter and Alex Yee lead the British contingent for the World Triathlon Championship Series event in Weihai, and you can watch it live on the BBC.",23 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cp8e5624x97o,Solar supplier switched over 'ethical concerns',South Kesteven District Council announced a change of supplier for its leisure centre improvements.,27 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cgry10924jqo,How worried should I be about rising oil prices?,"As the conflict across the Middle East widens, rising oil prices are being closely watched.",4 Oct 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cm29j4kx4vmo,"Wait a few more minutes for an electric Uber, says boss",The platform wants customers to go 'green' as it tries to boost the take-up of electric cars.,7 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c78lk3gxk8mo,School bus ploughs into crowd in China killing 11,"State media reports the driver is in custody, and police are investigating the cause of the incident.",3 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cp8e5624x97o,Solar supplier switched over 'ethical concerns',South Kesteven District Council announced a change of supplier for its leisure centre improvements.,27 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c39l3ex0mpgo,Student finds scorpion crawling inside Shein parcel,Sofia Alonso-Mossinger found the creature in a bag of boots which she had ordered online.,4 days ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cdx6d654556o,'No preaching' and other tactics as China woos African leaders,China is feting African leaders at a summit in Beijing aimed at strengthening ties.,4 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/c4gvnym0j0xo,African nations race to put satellites in space,Falling launch costs have given African nations a chance to send their own satellites into orbit.,7 hrs ago,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cje3wg2z7x5o,"UK shouldn't shun Shein, says ex-B&Q boss","Chinese firm Shein should list in London despite controversy over green credentials, Sir Ian Cheshire says.",25 Sep 2024,2024-10-15,China News,-,China,-
BBC,https://www.bbc.com/news/articles/cp8e15yr1gwo,"Russia on mission to cause mayhem on UK streets, warns MI5","In a wide-ranging speech, Ken McCallum also revealed MI5 had responded to 20 plots backed by Iran since 2022.",6 days ago,2024-10-15,China News,-,China,-
