Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
CNN,https://www.cnn.com/2024/08/25/world/video/gps0825-gaza-ceasefire-negotiations-face-challenges,On GPS: Why a Middle East peace deal may not happen,Bianna Golodryga speaks to Haaretz journalist Amos Harel and Suzanne Maloney of the Brookings Institution about the ongoing ceasefire talks in Cairo — and why so many players involved are not interested in a deal.,"Aug 25, 2024",2024-10-13 12:31:27.701089,Israel War,Bianna Golodryga,Middle East,
CNN,https://www.cnn.com/2024/08/25/world/video/gps0825-israel-strikes-hezbollah,On GPS: A closer look at the Israel-Hezbollah escalation,Bianna Golodryga hears from Suzanne Maloney of the Brookings Institution and Haaretz journalist Amos Harel about the implications of some of the fiercest cross-border strikes between Israel and Hezbollah in months.,"Aug 25, 2024",2024-10-13 12:31:27.701089,Israel War,Bianna Golodryga,Middle East,
CNN,https://www.cnn.com/2024/08/25/world/video/hezbollah-israel-strikes-military-civilians-dozier-digvid,Kim Dozier explains what’s ‘notable’ about Hezbollah’s strikes,CNN global affair analyst Kim Dozier explains what was notable to her about Hezbollah’s decision to launch strikes toward Israel in what they say is retaliation for the killing of a top military commander.,"Aug 25, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/25/world/video/hezbollah-israel-strike-timeline-robertson-sot-ctm-digvid,How Israel was able to launch 'preemptive' strikes on Hezbollah,CNN’s Nic Robertson reports from Tel Aviv on the timeline of the escalation between Hezbollah and Israel.,"Aug 25, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/23/world/video/gaza-israeli-strikes-peace-talks-robertson-sitroom-digvid,Gaza faces ongoing devastation despite peace talks,CNN’s Nic Robertson reports from Gaza as devastation continues in the region despite ongoing peace talks.,"Aug 24, 2024",2024-10-13 12:31:27.701089,Israel War,Nic Robertson,Middle East,
CNN,https://www.cnn.com/2024/08/22/politics/video/israeli-hostage-parents-address-dnc-fst-082107pseg2,Hostage's parents to DNC: There is a surplus of agony on all sides in the Middle East,"The mother and father of American-Israeli hostage Hersh Goldberg-Polin spoke on the third night of the Democratic National Convention, saying that bringing hostages home from Gaza is not a political issue, but a humanitarian one.","Aug 22, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/20/tv/video/amanpour-tanya-haj-hassan,'It haunts us in our dreams': Doctor speaks out at the DNC about what she saw in Gaza,"Christiane Amanpour speaks to pediatric intensive care doctor, Tanya Haj-Hassan, who has worked in Gaza’s hospitals.","Aug 21, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/20/world/video/a-heartbreaking-story-of-survival-a-mothers-tragic-tale-from-war-torn-gaza,A heartbreaking story of survival: A mother’s tragic tale from war-torn Gaza,"Five-year-old Shams and her mother, Sanaa, share their heartbreaking story of loss and survival in war-torn Gaza, facing the trauma of violence and the death of family members. CNN’s Jeremy Diamond reports.","Aug 20, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/18/world/video/fareeds-take-iran-deal-middle-east-conflict-fareed-gps-digvid,How the failure of America's Iran deal is now affecting Middle East,CNN’s Fareed Zakaria gives his take on how the US’ handling of Iran and the nuclear deal is now affecting the growing tensions in the Middle East.,"Aug 18, 2024",2024-10-13 12:31:27.701089,Israel War,Fareed Zakaria,Middle East,
CNN,https://www.cnn.com/2024/08/17/world/video/gaza-israel-evacuations-hamas-ldn-digvid,‘We are like slaves’: Israeli military gives Gaza residents a few hours to evacuate,"On August 16, the Israeli military gave Gaza residents living in parts of the humanitarian zone in Khan Younis an order to evacuate in just a few hours. The UN Office for the Coordination of Humanitarian Affairs (OCHA) says the order ...","Aug 18, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/17/world/video/west-bank-israeli-settlers-attack-jit-robertson-nr-digvid,Israeli settlers brazenly attack West Bank town,Israeli settlers fired bullets at residents of the Palestinian town of Jit in the West Bank before setting fires to homes and cars. CNN’s Nic Robertson spoke to residents who survived the deadly rampage.,"Aug 17, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/16/tv/video/sitroom-israel-families-kibbutz,Families return to Kibbutz targeted by Hamas 10 months later,"Wolf Blitzer traveled to Kibbutz Mefalsim which is less than a mile from the Gaza Border. This week several hundred families from the Kibbutz are moving home after living in a hotel in Israel for 10-months. On October 7th their Kibbutz, was ...","Aug 17, 2024",2024-10-13 12:31:27.701089,Israel War,Wolf Blitzer,Middle East,
CNN,https://www.cnn.com/2024/08/16/world/video/west-bank-jit-settler-attack-digvid,Deadly Israeli settler attack leaves Palestinian West Bank town devastated,"Israeli settlers fired bullets and teargas at residents of the Palestinian town of Jit in the West Bank before setting fires to homes and cars in an attack, killing one Palestinian. A statement from the office of Israeli Prime Minister Benjamin ...","Aug 16, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/15/world/video/wolf-interview-hamas-kidnapped-hostage-sitroom-digvid,Hear from woman who’s husband is still held by Hamas,"Israeli Gali Idan speaks with CNN’s Wolf Blitzer nearly a year after her daughter was killed by Hamas and her husband was taken hostage, and he remains in Gaza.","Aug 16, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/15/tv/video/amanpour-rahm-emanuel-ambassador-japan-china-israel,"China 'the isolated party' in the region, says Rahm Emanuel","Rahm Emanuel, US Ambassador to Japan, speaks to Christiane Amanpour from Tokyo about American foreign policy and a rising China.","Aug 15, 2024",2024-10-13 12:31:27.701089,Israel War,Unknown,Middle East,
CNN,https://www.cnn.com/2024/08/14/world/video/israeli-photojournalist-ziv-koren-images-october-7-attack-wolf-blitzer-pkg-tsr-digvid,Israeli photojournalist speaks about images he captured from October 7 Hamas attack,Israeli photojournalist Ziv Koren speaks with CNN’s Wolf Blitzer about images he captured from the October 7 Hamas attacks.,"Aug 15, 2024",2024-10-13 12:31:27.701089,Israel War,Wolf Blitzer,Middle East,
CNN,https://www.cnn.com/2024/08/14/world/video/amanpour-israel-abuse-prison-btselem-yuli-novak,Head of Israeli rights organization details torture and abuse of Palestinians inside Israeli prisons,"Christiane speaks with Yuli Novak, head of B’Tselem, about their report alleging serious abuses inside Israeli detention centers and prisons – allegations which the IDF and the prison service deny.","Aug 14, 2024",2024-10-13 12:31:27.701089,Israel War,Henry Hullah,Middle East,
